Trade_ID,Date,Ticker,Company_Name,Sector,Exchange,Currency,Open,High,Low,Close,Volume,Trade_Type,Trade_Price,Quantity,Trade_Value,MA_7,MA_30,RSI,Trader_ID,Broker,Commission,Net_Value
TRD-123237,05/19/2023,BAC,Bank of America,Financial,NYSE,USD,82.13,82.39,79.68,,4326563.0,Buy,82.36,182.0,14989.52,82.0,78.97,42.63,TRD1027,,14.99,14974.53
TRD-136133,2024-09-09,AMZN,Amazon.com Inc.,,NASDAQ,CAD,147.0,148.53,146.1,147.3,21134862.0,Sell,147.13,262.0,38548.06,146.92,145.97,48.35,TRD1047,Morgan Stanley,38.55,38509.51
TRD-103318,2021-05-10,MSFT,Microsoft Corporation,Technology,LSE,USD,258.98,265.98,256.62,263.58,1846356.0,Sell,259.16,355.0,92001.8,,258.87,71.8,TRD1077,Fidelity,92.0,91909.8
TRD-127572,2023-10-30,JPM,JPMorgan Chase,Financial,NASDAQ,GBP,85.37,85.61,84.4,85.0,10296301.0,sell,84.56,81.0,6849.36,86.44,83.9,61.41,TRD1007,Vanguard,6.85,6842.51
TRD-103106,2021-04-30,JNJ,Johnson & Johnson,Healthcare,NASDAQ,USD,165.21,165.68,163.78,164.21,3185304.0,Sell,164.69,74.0,12187.06,162.49,164.38,38.37,TRD1033,Robinhood,12.19,12174.87
TRD-130834,2024-02-26,WMT,Walmart Inc.,Consumer Defensive,TSX,,183.03,184.77,179.98,182.29,5575191.0,Buy,182.72,393.0,71808.96,182.67,,71.37,TRD1027,,71.81,71737.15
TRD-119737,2023-01-12,TSLA,Tesla Inc.,,NASDAQ,USD,387.4,389.78,377.15,380.55,1539959.0,Sell,380.06,86.0,32685.16,377.02,,66.64,TRD1038,,32.69,32652.47
TRD-125222,2023-08-02,NFLX,Netflix Inc.,Communication,NYSE,,205.78,207.18,203.92,206.34,,Sell,206.04,36.0,7417.44,,203.76,56.27,TRD1064,Goldman Sachs,7.42,7410.02
TRD-102935,2021/04/23,JNJ,Johnson & Johnson,Healthcare,NASDAQ,CAD,150.68,157.48,150.4,157.16,13594561.0,B,154.66,201.0,31086.66,157.58,162.03,49.13,TRD1056,Schwab,31.09,31055.57
TRD-135003,2024-07-29,XOM,Exxon Mobil,Energy,NASDAQ,USD,163.14,164.34,161.99,163.5,4100383.0,BUY,162.27,51.0,8275.77,163.05,160.42,67.04,TRD1066,Goldman Sachs,8.28,8267.49
TRD-101023,2021-02-10,NVDA,NVIDIA Corporation,,LSE,USD,468.74,472.38,458.62,462.67,8182046.0,Sell,471.08,332.0,156398.56,,472.74,74.07,TRD1055,JP Morgan,156.4,156242.16
TRD-136300,2024-09-13,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,590.35,616.22,587.85,606.57,21359871.0,Buy,590.51,498.0,294073.98,609.73,604.17,51.08,TRD1038,,294.07,293779.91
TRD-137113,2024-10-15,AAPL,Apple Inc.,Technology,NASDAQ,USD,134.8,136.6,133.01,134.09,,sell,136.25,166.0,22617.5,134.83,133.42,60.22,TRD1073,Goldman Sachs,22.62,22594.88
TRD-105092,14 Jul 2021,AMZN,Amazon.com Inc.,,NASDAQ,USD,157.39,157.79,156.15,156.91,9713543.0,Buy,,210.0,32904.9,155.28,,,TRD1006,Morgan Stanley,32.9,32872.0
TRD-130494,2024-02-13,JPM,JPMorgan Chase,Financial,LSE,,71.66,71.69,71.3,71.33,4390134.0,1,71.46,428.0,30584.88,71.52,71.34,53.0,TRD1053,Vanguard,30.58,30554.3
TRD-117483,2022-10-20,JNJ,Johnson & Johnson,Healthcare,NASDAQ,USD,196.82,199.81,196.52,199.33,3648533.0,S,197.59,236.0,46631.24,,,41.97,TRD1066,Morgan Stanley,46.63,46584.61
TRD-135042,2024-07-30,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,201.53,201.58,193.65,193.67,2339812.0,Sell,198.67,101.0,20065.67,,193.18,63.03,TRD1061,Robinhood,20.07,20045.6
TRD-137292,2024-10-22,AAPL,Apple Inc.,,LSE,USD,132.04,134.55,130.47,134.09,3914776.0,B,130.54,291.0,$37987.14,133.28,129.41,52.77,TRD1064,Vanguard,37.99,37949.15
TRD-109358,17-12-2021,XOM,Exxon Mobil,Energy,NYSE,USD,192.1,192.75,191.33,191.69,3339412.0,Sell ,191.55,288.0,55166.4,192.66,193.21,44.63,TRD1005,Robinhood,55.17,55111.23
TRD-111165,2022-02-23,NFLX,Netflix Inc.,Communication,NASDAQ,USD,188.79,196.47,188.58,195.14,,Sell,196.39,461.0,90535.79,198.99,194.34,30.04,TRD1002,Goldman Sachs,90.54,90445.25
TRD-102149,2021-03-25,JPM,JPMorgan Chase,Financial,NASDAQ,CAD,144.32,144.53,142.33,142.34,16266583.0,Buy,142.51,,57431.53,143.26,140.34,25.7,TRD1047,Vanguard,57.43,57374.1
TRD-125756,2023-08-23,AMZN,  Amazon.com Inc.  ,,NASDAQ,USD,124.61,130.99,124.18,130.11,22844863.0,0,129.39,290.0,37523.1,131.24,132.36,38.21,TRD1003,Morgan Stanley,37.52,37485.58
TRD-117781,2022-11-01,WMT,Walmart Inc.,Consumer Defensive,NYSE,GBP,135.1,138.55,134.69,137.87,3742907.0,Buy,137.66,305.0,USD 41986.3,139.66,137.13,54.74,TRD1032,,41.99,41944.31
TRD-110036,2022-01-12,BAC,Bank of America,Financial,NYSE,USD,64.55,65.53,62.91,62.93,15305243.0,Sell,,158.0,10167.3,61.86,62.83,30.83,TRD1021,Schwab,10.17,10157.13
TRD-131837,2024-04-02,JPM,JPMorgan Chase,,NYSE,CAD,64.94,65.56,64.92,65.15,,Sell,64.96,330.0,21436.8,64.9,,999.0,TRD1009,Robinhood,21.44,21415.36
TRD-124892,2023-07-20,NFLX,Netflix Inc.,,NYSE,GBP,205.17,208.1,205.11,,4213011.0,Buy,205.88,,83999.04,202.77,202.6,38.09,TRD1062,Fidelity,84.0,83915.04
TRD-105910,13-08-2021,NFLX,Netflix Inc.,Communication,LSE,,285.78,288.87,282.66,287.17,547270.0,Buy ,285.22,144.0,41071.68,286.28,287.07,37.05,TRD1038,Robinhood,41.07,41030.61
TRD-122632,2023-04-28,Aapl,Apple Inc.,Technology,NYSE,GBP,150.73,153.3,149.94,152.45,9838565.0,Sell,150.17,224.0,USD 33638.08,154.53,150.3,,TRD1057,JP Morgan,33.64,33604.44
TRD-121862,2023-03-31,TSLA,Tesla Inc.,Automotive,NYSE,USD,404.2,406.0,396.76,400.75,10090443.0,sell,397.53,341.0,135557.73,399.84,391.31,69.13,TRD1013,Morgan Stanley,135.56,135422.17
TRD-109925,10 Jan 2022,GOOGL,Alphabet Inc.,Technology,LSE,USD,103.91,107.23,103.23,106.77,965909.0,0,104.18,,48756.24,106.38,108.87,74.84,TRD1050,Robinhood,48.76,48707.48
TRD-114704,07 Jul 2022,NFLX,Netflix Inc.,Communication,NASDAQ,CAD,199.74,205.67,197.19,201.18,9744050.0,Buy,199.88,168.0,33579.84,199.42,193.88,59.24,TRD1047,Robinhood,33.58,33546.26
TRD-133490,"Jun 03, 2024",microsoft,Microsoft Corporation,Technology,NASDAQ,USD,1332.19,1344.97,1289.21,1299.44,,Buy,,160.0,214360.0,1308.92,1272.49,,TRD1008,Fidelity,214.36,214145.64
TRD-136527,2024-09-23,NFLX,Netflix Inc.,Communication,NYSE,USD,133.39,135.13,132.92,134.36,3181271.0,Buy,134.28,301.0,40418.28,134.43,133.17,55.9,TRD1022,Morgan Stanley,40.42,40377.86
TRD-126265,11-09-2023,META,Meta Platforms,Technology,LSE,USD,590.71,609.4,586.95,606.61,2160983.0,1,595.86,,110234.1,617.79,603.61,41.47,TRD1017,Robinhood,110.23,110123.87
TRD-136326,2024-09-16,GOOGL,Alphabet Inc.,Technology,NASDAQ,CAD,88.46,88.98,87.32,88.04,505533.0,Sell,,,$38303.18,88.96,86.45,54.48,TRD1030,Schwab,38.3,38264.88
TRD-104419,2021-06-18,JPM,JPMorgan Chase,Financial,LSE,USD,128.85,129.1,127.18,127.44,1688670.0,Sell,128.81,138.0,17775.78,126.81,128.66,67.52,TRD1058,JP Morgan,17.78,17758.0
TRD-131026,2024-03-04,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,186.37,188.38,184.89,185.82,8135726.0,Buy,185.66,24.0,4455.84,188.87,189.37,60.59,TRD1036,Robinhood,4.46,4451.38
TRD-128109,17-11-2023,BAC,Bank of America,Financial,TSX,USD,86.69,86.8,86.22,86.3,4341768.0,Buy,86.55,245.0,21204.75,86.85,83.26,53.62,TRD1059,Goldman Sachs,21.2,21183.55
TRD-119227,2022-12-26,AAPL,Apple Inc.,Technology,LSE,USD,139.34,139.96,136.54,138.7,311718.0,Buy,137.25,361.0,49547.25,140.84,140.81,65.17,TRD1036,JP Morgan,49.55,49497.7
TRD-132730,2024-05-03,NFLX,Netflix Inc.,,LSE,CAD,202.62,208.45,202.17,206.84,16827965.0,S,207.44,376.0,77997.44,,201.66,51.42,TRD1011,Fidelity,78.0,77919.44
TRD-132222,16-04-2024,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,168.85,169.77,166.55,169.37,2811938.0,SELL,167.12,204.0,34092.48,170.91,165.99,28.24,TRD1043,Schwab,34.09,34058.39
TRD-111060,"Feb 21, 2022",MSFT,Microsoft Corporation,Technology,NYSE,USD,446.29,466.39,443.61,461.18,902306.0,Buy ,460.67,1.0,$460.67,452.41,461.56,29.32,TRD1010,,0.46,460.21
TRD-100742,2021-02-01,AAPL,Apple Inc.,Technology,TSX,GBP,142.02,145.16,141.74,144.57,3750453.0,Sell,142.11,,58833.54,144.28,139.53,60.35,TRD1069,Schwab,58.83,58774.71
TRD-104548,2021-06-23,WMT,Walmart Inc.,Consumer Defensive,NYSE,USD,193.88,195.59,188.66,191.81,50899012.0,Buy,,481.0,90899.38,,189.26,38.5,TRD1020,Robinhood,90.9,90808.48
TRD-104903,2021-07-07,AAPL,Apple Inc.,Technology,NYSE,USD,131.4,133.08,130.29,131.71,2550624.0,Buy,132.58,92.0,12197.36,130.29,,63.6,TRD1001,Morgan Stanley,12.2,12185.16
TRD-123730,"Jun 07, 2023",XOM,Exxon Mobil,Energy,NASDAQ,USD,92.31,92.84,91.26,null,7729153.0,Buy,91.8,8.0,734.4,93.3,92.84,52.89,TRD1048,Robinhood,0.73,733.67
TRD-105071,2021-07-13,XOM,Exxon Mobil,Energy,NYSE,,168.75,173.28,166.51,unknown,1413891.0,Buy,171.42,215.0,36855.3,171.11,174.77,36.94,TRD1021,Schwab,36.86,36818.44
TRD-137278,2024-10-21,WMT,Walmart Inc.,,NASDAQ,USD,215.81,218.52,212.69,213.87,2055858.0,Sell,214.12,410.0,87789.2,214.0,208.54,30.01,TRD1006,JP Morgan,87.79,87701.41
TRD-102115,2021-03-24,tesla,Tesla Inc.,Automotive,NASDAQ,USD,223.05,236.69,222.98,232.12,,sell,231.11,127.0,29350.97,235.14,236.77,,TRD1012,Vanguard,29.35,29321.62
TRD-102109,24-03-2021,GOOGL,Alphabet Inc.,Technology,TSX,CAD,114.22,117.38,113.31,117.0,3695209.0,Sell,113.89,295.0,33597.55,116.08,116.98,47.58,TRD1049,Schwab,33.6,33563.95
TRD-121647,2023-03-23,XOM,Exxon Mobil,Energy,LSE,USD,107.09,108.27,106.17,107.06,1193862.0,1,106.69,465.0,49610.85,106.49,,49.6,TRD1057,Goldman Sachs,49.61,49561.24
TRD-128449,2023-11-30,TSLA,Tesla Inc.,Automotive,TSX,CAD,441.99,455.46,437.31,452.21,541444.0,Sell,447.75,,133429.5,453.39,,34.58,TRD1050,JP Morgan,133.43,133296.07
TRD-125124,2023-07-28,NVDA,NVIDIA Corporation,Technology,NYSE,USD,817.35,824.44,804.94,808.98,24648780.0,buy,823.67,212.0,174618.04,,822.49,66.22,TRD1068,Schwab,174.62,174443.42
TRD-114535,2022-06-30,NVDA,NVIDIA Corporation,,NASDAQ,GBP,466.39,483.83,461.5,482.87,842026.0,Buy,473.06,352.0,166517.12,483.03,478.35,49.09,TRD1003,Fidelity,166.52,166350.6
TRD-113916,2022-06-07,WMT,Walmart Inc.,Consumer Defensive,LSE,USD,131.35,131.43,129.07,130.12,3486386.0,B,131.12,69.0,9047.28,131.15,132.9,29.98,TRD1079,Schwab,9.05,9038.23
TRD-132772,2024-05-06,DIS,Walt Disney Co.,,NASDAQ,CAD,109.63,112.27,109.51,111.06,4119207.0,SELL,110.32,452.0,49864.64,,110.91,,TRD1003,Vanguard,49.86,49814.78
TRD-119110,2022-12-20,DIS,Walt Disney Co.,Communication,LSE,,67.24,69.98,66.79,69.26,,Buy,67.7,206.0,"13946,2",69.74,69.51,31.61,TRD1047,JP Morgan,13.95,13932.25
TRD-112324,2022-04-08,GOOGL,Alphabet Inc.,Technology,LSE,USD,106.12,106.24,103.7,103.8,38348774.0,Buy,105.86,401.0,42449.86,104.08,100.44,61.99,TRD1037,Morgan Stanley,42.45,42407.41
TRD-105911,13-08-2021,NFLX,Netflix Inc.,Communication,NYSE,GBP,285.78,288.87,282.66,287.17,547270.0,Buy,287.44,168.0,48289.92,286.28,287.07,,TRD1021,Morgan Stanley,48.29,48241.63
TRD-137908,2024-11-13,PFE,Pfizer Inc.,Healthcare,LSE,USD,25.98,26.34,25.5,25.79,5547409.0,Sell,,469.0,12114.27,25.78,25.95,,TRD1029,Goldman Sachs,12.11,12102.16
TRD-132691,"May 02, 2024",NFLX,Netflix Inc.,Communication,NASDAQ,,200.65,204.5,198.35,203.84,586521.0,Sell,201.22,207.0,41652.54,202.85,203.1,52.48,TRD1020,Vanguard,41.65,41610.89
TRD-125900,2023-08-28,BAC,Bank of America,Financial,NYSE,GBP,83.43,84.03,81.96,83.05,1213647.0,Buy,82.85,188.0,15575.8,83.38,,68.13,TRD1072,Fidelity,15.58,15560.22
TRD-128201,2023-11-22,TSLA,Tesla Inc.,Automotive,NYSE,USD,423.93,430.37,423.72,429.74,,0,427.57,353.0,150932.21,419.42,415.84,26.69,TRD1062,Schwab,150.93,150781.28
TRD-119443,2023-01-02,NFLX,Netflix Inc.,Communication,NYSE,CAD,228.9,230.14,223.65,,1170406.0,S,224.26,353.0,79163.78,,227.25,66.5,TRD1079,Vanguard,79.16,79084.62
TRD-104774,07/01/2021,JNJ,Johnson & Johnson,Healthcare,LSE,GBP,161.61,161.82,159.5,160.01,,Sell,159.53,370.0,59026.1,159.6,,65.85,TRD1010,JP Morgan,59.03,58967.07
TRD-107040,2021-09-24,AAPL,Apple Inc.,Technology,LSE,USD,122.2,124.89,121.95,123.12,2961849.0,Sell,,278.0,33963.26,123.25,120.15,,TRD1023,JP Morgan,33.96,33929.3
TRD-103921,2021-06-01,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,149.36,151.29,148.51,N/A,616214.0,Buy,,312.0,46700.16,151.59,153.13,57.64,TRD1061,Goldman Sachs,46.7,46653.46
TRD-106788,"Sep 15, 2021",WMT,Walmart Inc.,Consumer Defensive,LSE,USD,177.34,179.18,177.07,177.39,10310145.0,Sell,177.14,,80244.42,,,38.17,TRD1007,JP Morgan,80.24,80164.18
TRD-137873,11/12/2024,PFE,Pfizer Inc.,Healthcare,NYSE,USD,26.08,26.26,26.02,26.04,11979460.0,BUY,26.08,191.0,4981.28,25.93,26.36,48.24,TRD1021,Goldman Sachs,4.98,4976.3
TRD-115937,23-08-2022,META,Meta Platforms,Technology,TSX,USD,420.27,428.8,418.66,427.1,2373438.0,Sell,423.71,247.0,104656.37,,423.25,41.24,TRD1033,Robinhood,104.66,104551.71
TRD-136278,2024/09/13,AAPL,Apple Inc.,Technology,NYSE,,130.13,133.11,130.12,#VALUE!,10200284.0,buy,130.78,219.0,28640.82,131.31,128.77,60.0,TRD1066,,28.64,28612.18
TRD-101188,2021-02-17,AAPL,Apple Inc.,Technology,LSE,USD,145.77,150.48,144.7,148.86,8992117.0,Buy,146.33,,7023.84,,145.56,25.96,TRD1066,JP Morgan,7.02,7016.82
TRD-104985,2021-07-09,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,CAD,151.67,154.75,150.58,152.92,16778997.0,Sell,152.44,369.0,56250.36,,154.26,58.1,TRD1044,Goldman Sachs,56.25,56194.11
TRD-124189,2023-06-23,XOM,Exxon Mobil,Energy,NASDAQ,CAD,88.95,89.09,87.94,87.97,1870571.0,Sell,88.43,342.0,30243.06,88.71,90.21,64.36,TRD1051,Fidelity,30.24,30212.82
TRD-114632,2022-07-05,XOM,Exxon Mobil,Energy,TSX,USD,145.09,149.16,143.54,148.31,1690043.0,Sell,147.1,44.0,6472.4,148.97,,,TRD1020,Vanguard,6.47,6465.93
TRD-106426,2021-09-02,GOOGL,Alphabet Inc.,Technology,NASDAQ,CAD,121.56,122.89,120.99,122.66,6466707.0,Sell,121.62,,15324.12,,122.67,57.8,TRD1040,JP Morgan,15.32,15308.8
TRD-119000,15-12-2022,BAC,Bank of America,Financial,NASDAQ,,69.32,70.3,69.3,70.0,787585.0,Buy,69.61,98.0,6821.78,69.71,72.38,41.35,TRD1038,Goldman Sachs,6.82,6814.96
TRD-113984,2022-06-09,WMT,Walmart Inc.,Consumer Defensive,TSX,,130.4,131.22,127.59,127.83,9192235.0,Sell,130.51,456.0,59512.56,130.08,124.13,62.53,TRD1000,Goldman Sachs,59.51,59453.05
TRD-100894,2021-02-05,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,178.63,179.79,175.36,176.17,2179119.0,Sell,177.45,113.0,20051.85,177.07,,45.61,TRD1073,Goldman Sachs,20.05,20031.8
TRD-102791,2021-04-19,NFLX,Netflix Inc.,,NYSE,USD,332.0,333.07,319.61,325.42,2181117.0,B,320.95,163.0,52314.85,321.7,330.23,69.64,TRD1015,Robinhood,52.31,52262.54
TRD-108866,2021-11-29,DIS,Walt Disney Co.,Communication,NYSE,USD,72.14,73.74,72.1,73.25,2025090.0,0,72.68,135.0,9811.8,72.86,72.77,39.92,TRD1004,JP Morgan,9.81,9801.99
TRD-130765,2024-02-22,WMT,Walmart Inc.,Consumer Defensive,TSX,USD,179.97,184.72,179.43,183.22,973805.0,Sell,181.43,323.0,58601.89,180.34,182.98,71.01,TRD1012,Schwab,58.6,58543.29
TRD-121578,2023-03-21,NFLX,Netflix Inc.,Communication,TSX,USD,217.11,218.57,215.39,216.89,5425381.0,Sell,218.55,431.0,94195.05,217.83,,52.3,TRD1003,Robinhood,94.2,94100.85
TRD-137866,2024-11-12,BAC,Bank of America,Financial,NYSE,CAD,90.78,91.48,89.91,90.09,1422911.0,1,90.52,176.0,15931.52,90.93,,35.29,TRD1024,Schwab,15.93,15915.59
TRD-116357,2022-09-07,META,Meta Platforms,Technology,NYSE,GBP,444.48,444.66,427.2,428.05,1344309.0,0,441.47,249.0,109926.03,429.04,421.45,,TRD1012,Morgan Stanley,109.93,109816.1
TRD-116580,2022/09/16,GOOGL,  Alphabet Inc.  ,Technology,LSE,GBP,111.82,112.78,111.75,112.62,10958099.0,buy,111.99,448.0,50171.52,,,41.22,TRD1023,JP Morgan,50.17,50121.35
TRD-104292,2021-06-14,PFE,Pfizer Inc.,Healthcare,TSX,CAD,39.3,39.66,39.21,39.43,15377466.0,Buy,39.64,219.0,8681.16,39.51,38.28,51.43,TRD1023,JP Morgan,8.68,8672.48
TRD-105508,2021-07-29,META,Meta Platforms,Technology,NYSE,CAD,413.62,413.65,396.54,400.06,3714861.0,BUY,,177.0,70904.43,401.14,396.08,42.35,TRD1071,Goldman Sachs,70.9,70833.53
TRD-120540,2023-02-10,JNJ,Johnson & Johnson,,NYSE,CAD,159.54,166.44,158.49,,1730725.0,Buy,161.41,,6940.63,165.57,159.59,32.21,TRD1010,Morgan Stanley,6.94,6933.69
TRD-134936,25 Jul 2024,BAC,Bank of America,,LSE,,108.5,112.87,107.69,112.25,,S,112.21,270.0,30296.7,112.38,115.76,43.99,TRD1064,Vanguard,30.3,30266.4
TRD-117582!!,2022-10-25,XOM,Exxon Mobil,Energy,TSX,USD,139.58,139.75,136.78,137.78,7894214.0,Sell,138.35,331.0,45793.85,137.61,136.7,31.38,TRD1007,,45.79,45748.06
TRD-110657,2022/02/04,NFLX,Netflix Inc.,,NASDAQ,CAD,202.09,205.15,200.57,203.76,17195459.0,Buy,204.5,367.0,75051.5,,199.8,64.07,TRD1057,Goldman Sachs,75.05,74976.45
TRD-110214,2022-01-19,META,Meta Platforms,Technology,TSX,USD,362.56,367.71,360.5,367.34,,Sell ,364.03,,56424.65,369.19,363.41,34.82,TRD1033,Schwab,56.42,56368.23
TRD-122049,2023-04-06,NVDA,NVIDIA Corporation,Technology,LSE,USD,649.43,655.81,635.47,636.48,106077.0,Sell,636.63,379.0,241282.77,634.46,632.41,64.98,TRD1076,Vanguard,241.28,241041.49
TRD-138195,25-11-2024,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,537.28,540.97,532.89,--,7509961.0,Buy,539.6,253.0,136518.8,535.02,525.15,55.68,TRD1005,Goldman Sachs,136.52,136382.28
TRD-114006,2022-06-10,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,127.22,129.29,125.42,128.95,12165262.0,Sell,126.57,145.0,18352.65,,128.82,54.73,TRD1065,Morgan Stanley,18.35,18334.3
TRD-124973,07/24/2023,NFLX,Netflix Inc.,Communication,NASDAQ,USD,198.03,208.59,195.61,206.78,689648.0,Buy,195.84,352.0,68935.68,208.39,202.24,57.94,TRD1040,Fidelity,68.94,68866.74
TRD-126330,2023-09-13,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,401.34,404.37,395.23,400.62,5300143.0,Sell ,400.6,59.0,23635.4,401.19,403.29,150.0,TRD1022,Morgan Stanley,23.64,23611.76
TRD-128448,2023/11/30,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,USD,142.99,145.73,142.94,144.9,2593391.0,Buy,144.31,385.0,55559.35,145.72,145.17,49.28,TRD1058,Morgan Stanley,55.56,55503.79
TRD-121441,2023-03-16,MSFT,Microsoft Corporation,Technology,TSX,GBP,773.72,796.96,771.76,791.88,1562936.0,buy,772.14,,312716.7,791.27,790.05,35.37,TRD1050,JP Morgan,312.72,312403.98
TRD-120046,2023-01-24,JPM,JPMorgan Chase,Financial,NASDAQ,USD,86.53,87.53,86.04,87.43,1349413.0,Buy,,231.0,19997.67,87.0,87.04,36.64,TRD1040,Robinhood,20.0,19977.67
TRD-123409,2023-05-26,MSFT,Microsoft Corporation,Technology,NYSE,USD,984.54,992.77,958.88,970.24,1578725.0,Buy,965.68,202.0,195067.36,962.63,,44.51,TRD1069,Fidelity,195.07,194872.29
TRD-109301,15-12-2021,PFE,  Pfizer Inc.  ,Healthcare,NYSE,USD,52.93,53.12,51.01,51.63,6988328.0,Buy,52.79,209.0,11033.11 USD,52.0,53.78,58.46,TRD1077,Schwab,11.03,11022.08
TRD-114898,2022-07-14,PFE,Pfizer Inc.,Healthcare,LSE,USD,34.73,34.79,33.78,34.16,16884252.0,BUY,34.42,235.0,8088.7,34.55,34.62,,TRD1000,Goldman Sachs,8.09,8080.61
TRD-110803,2022/02/10,JNJ,Johnson & Johnson,Healthcare,TSX,USD,208.91,210.35,203.16,203.63,5827772.0,Sell,204.24,286.0,58412.64,,208.21,72.35,TRD1055,Robinhood,58.41,58354.23
TRD-130214,02-02-2024,JPM,JPMorgan Chase,,LSE,USD,69.2,69.45,68.87,69.15,8466614.0,S,69.16,292.0,20194.72 USD,69.68,,73.83,TRD1061,Robinhood,20.19,20174.53
TRD-109093,2021-12-07,DIS,Walt Disney Co.,,TSX,GBP,70.5,71.16,67.24,67.78,,Sell,,495.0,34318.35,67.44,,48.18,TRD1051,JP Morgan,34.32,34284.03
TRD-119876,01/17/2023,BAC,Bank of America,Financial,NYSE,USD,65.11,65.28,64.28,64.48,27863276.0,Sell,64.4,460.0,29624.0,63.92,65.45,65.04,TRD1001,JP Morgan,29.62,29594.38
TRD-116536,2022-09-14,DIS,Walt Disney Co.,Communication,NYSE,CAD,53.03,53.19,52.3,52.71,1035843.0,Buy,52.98,214.0,11337.72,53.08,51.71,71.44,TRD1070,Vanguard,11.34,11326.38
TRD-107589,"Oct 14, 2021",AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,CAD,136.77,138.2,134.31,134.63,21157446.0,Buy,134.85,180.0,24273.0,135.27,134.44,52.89,TRD1067,Morgan Stanley,24.27,24248.73
TRD-126050,04 Sep 2023,GOOGL,Alphabet Inc.,Technology,NASDAQ,,112.71,112.87,108.33,108.64,,Buy,109.38,,35329.74,109.16,109.24,62.31,TRD1043,JP Morgan,35.33,35294.41
TRD-127299,2023-10-18,NVDA,NVIDIA Corporation,Technology,NASDAQ,,1053.6,1064.61,1038.58,1064.52,309484.0,buy,1063.11,14.0,14883.54,1068.5,1068.14,64.02,TRD1073,Robinhood,14.88,14868.66
TRD-123231,2023-05-19,META,Meta Platforms,Technology,LSE,USD,624.07,638.84,621.7,627.66,414385.0,Buy,626.49,207.0,129683.43,626.44,626.09,29.34,TRD1015,JP Morgan,129.68,129553.75
TRD-106036,2021-08-18,META,Meta Platforms,Technology,LSE,GBP,361.98,368.84,360.71,367.36,19925030.0,Buy,361.87,426.0,154156.62,363.98,374.58,,TRD1019,Morgan Stanley,154.16,154002.46
TRD-109499,12/23/2021,JNJ,Johnson & Johnson,Healthcare,LSE,GBP,200.18,200.93,195.37,195.49,4749586.0,Buy,196.07,466.0,91368.62,194.37,190.43,62.64,TRD1035,Robinhood,91.37,91277.25
TRD-132986,2024-05-14,NFLX,Netflix Inc.,Communication,LSE,CAD,203.77,205.78,196.44,196.92,2268867.0,Buy,205.6,243.0,49960.8,200.26,198.0,32.21,TRD1067,Morgan Stanley,49.96,49910.84
TRD-130117,2024-01-30,NVDA,  NVIDIA Corporation  ,,TSX,,915.7,922.45,859.41,863.21,9402306.0,Buy,859.47,132.0,113450.04,866.83,868.5,64.84,TRD1059,Morgan Stanley,113.45,113336.59
TRD-131064,2024-03-05,XOM,Exxon Mobil,,LSE,CAD,116.46,120.43,114.37,119.33,7440430.0,Buy,117.18,353.0,41364.54,119.9,122.6,36.28,TRD1012,Robinhood,41.36,41323.18
TRD-129938,2024-01-23,NFLX,Netflix Inc.,Communication,TSX,USD,171.67,172.39,168.61,169.02,466540.0,Buy,171.98,228.0,39211.44,169.66,168.61,74.45,TRD1006,JP Morgan,39.21,39172.23
TRD-133531,2024-06-04,MICROSOFT,Microsoft Corporation,,NYSE,CAD,1305.27,1313.76,1282.78,1309.43,3113918.0,Sell,1312.19,363.0,476324.97,1322.84,1311.51,25.19,TRD1051,Fidelity,476.32,475848.65
TRD-128868,15-12-2023,GOOGL,  Alphabet Inc.  ,Technology,LSE,USD,115.44,119.2,114.01,118.85,39925047.0,Buy,118.52,431.0,51082.12,117.53,114.41,27.02,TRD1076,Goldman Sachs,51.08,51031.04
TRD-133028,15 May 2024,NFLX,Netflix Inc.,Communication,NYSE,GBP,196.87,197.08,193.61,,10828719.0,Buy,194.68,444.0,86437.92,196.84,,56.64,TRD1073,JP Morgan,86.44,86351.48
TRD-100509,21-01-2021,PFE,Pfizer Inc.,Healthcare,NASDAQ,CAD,40.82,40.94,40.26,40.66,,Sell,40.74,62.0,2525.88,40.31,,65.39,TRD1069,Goldman Sachs,2.53,2523.35
TRD-131415,2024-03-18,NFLX,Netflix Inc.,,NYSE,GBP,178.95,180.64,177.39,N/A,4688726.0,Buy,,58.0,10295.58,177.55,,36.08,TRD1031,Goldman Sachs,10.3,10285.28
TRD-109898,07-01-2022,JNJ,Johnson & Johnson,Healthcare,LSE,USD,211.95,212.9,206.01,209.5,6982782.0,Sell,,137.0,28663.14,,217.03,48.85,TRD1039,Robinhood,28.66,28634.48
